_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,clee,id_establecimiento,nombre,razon_social,clase_actividad,estrato,tipo_vialidad,calle,num_exterior,num_interior,colonia,cp,ubicacion,telefono,correo_e,sitio_internet,tipo_establecimiento,longitud,latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local,ageb,manzana,CLASE_ACTIVIDAD_ID,EDIFICIO_PISO,SECTOR_ACTIVIDAD_ID,SUBSECTOR_ACTIVIDAD_ID,RAMA_ACTIVIDAD_ID,SUBRAMA_ACTIVIDAD_ID,EDIFICIO,Tipo_Asentamiento,fecha_alta,area_geo,nombre_clean,razon_social_clean,clase_actividad_clean,estrato_clean,colonia_clean,ubicacion_clean,nivel_educativo_estimado,flag_universidad,flag_media_superior,flag_educacion_basica,estrato_ocupacion_estimado
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312000142001000000U5,909773,TRONCO INTERDIVISIONAL,UNIVERSIDAD AUTONOMA METROPOLITANA UNIDAD XOCHIMILCO,Escuelas de educación superior del sector público,0 a 5 personas,CALZADA,CALZADA DEL HUESO,1100,,VILLA QUIETUD,04960,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,TID@CORREO.XOC.UAM.MX,WWW.XOC.UAM.MX,Fijo,-99.10271021,19.29998628,OTRO,UNIVERSIDAD AUTONOMA METROPOLITANA,SN,1092,021,611312,1,61,611,6113,61131,,COLONIA,2014-12,090030001,tronco interdivisional,universidad autonoma metropolitana unidad xochimilco,escuelas de educacion superior del sector publico,0 a 5 personas,villa quietud,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,0 a 5 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09005611311000105002000000U9,6307048,UCAD UNIVERSIDAD LINDAVISTA,UNIVERSIDAD LINDAVISTA,Escuelas de educación superior del sector privado,251 y más personas,CALLE,GUILLERMO MASSIEU HELGUERA,59,,SAN JOSÉ TICOMÁN,7320,"GUSTAVO A. MADERO                                                                                             , Gustavo A. Madero, CIUDAD DE MÉXICO",,CONTROLESCOLAR@UCAD.EDU.MX,,Fijo,-99.13120007,19.50654406,,,,3356,002,611311,,61,611,6113,61131,,COLONIA,2010-07,090050001,ucad universidad lindavista,universidad lindavista,escuelas de educacion superior del sector privado,251 y mas personas,san jose ticoman,"gustavo a. madero , gustavo a. madero, ciudad de mexico",superior_universitaria,True,False,False,251 y más personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09012611311000137000004105M8,6258169,UIC UNIVERSIDAD INTERCONTINENTAL,UIC UNIVERSIDAD INTERCONTINENTAL,Escuelas de educación superior del sector privado,251 y más personas,AVENIDA,INSURGENTES SUR,4303,,SANTA ÚRSULA XITLA,14420,"TLALPAN                                                                                                       , Tlalpan, CIUDAD DE MÉXICO",,DNIEL.AVILA@UIC.EDU.MX,WWW.UIC.MX,Fijo,-99.17214253,19.2811283,,,,1072,002,611311,,61,611,6113,61131,,COLONIA,2010-07,090120001,uic universidad intercontinental,uic universidad intercontinental,escuelas de educacion superior del sector privado,251 y mas personas,santa ursula xitla,"tlalpan , tlalpan, ciudad de mexico",superior_universitaria,True,False,False,251 y más personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09015611311000061003004105S3,6257095,UIC UNIVERSIDAD INTERCONTINENTAL,UIC UNIVERSIDAD INTERCONTINENTAL,Escuelas de educación superior del sector privado,101 a 250 personas,CALLE,CÓRDOBA,17,,ROMA NORTE,6700,"CUAUHTÉMOC                                                                                                    , Cuauhtémoc, CIUDAD DE MÉXICO",,ADMISION@UIC.EDU.MX,WWW.UIC.MX,Fijo,-99.15983228,19.42354279,,,,1002,009,611311,,61,611,6113,61131,,COLONIA,2010-07,090150001,uic universidad intercontinental,uic universidad intercontinental,escuelas de educacion superior del sector privado,101 a 250 personas,roma norte,"cuauhtemoc , cuauhtemoc, ciudad de mexico",superior_universitaria,True,False,False,101 a 250 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09010611311000031002003418S7,6327164,ULA CAMPUS FLORIDA,UNIVERSIDAD LATINOAMERICANA,Escuelas de educación superior del sector privado,51 a 100 personas,CALLE,IZTACCÍHUATL,178,,AXOTLA,1030,"ÁLVARO OBREGÓN                                                                                                , Álvaro Obregón, CIUDAD DE MÉXICO",,CARLOS.RIVAS@LOTTUSEDUCATION.COM,WWW.ULA.EDU.MX,Fijo,-99.17721475,19.36001624,,,,1006,004,611311,,61,611,6113,61131,,COLONIA,2010-07,090100001,ula campus florida,universidad latinoamericana,escuelas de educacion superior del sector privado,51 a 100 personas,axotla,"alvaro obregon , alvaro obregon, ciudad de mexico",superior_universitaria,True,False,False,51 a 100 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09015611311001031011000000U5,894510,UNED UNIVERSIDAD NACIONAL DE EDUCACION A DISTANCIA,,Escuelas de educación superior del sector público,11 a 30 personas,CALLE,HAMBURGO,6,,JUÁREZ,06600,"CUAUHTÉMOC                                                                                                    , Cuauhtémoc, CIUDAD DE MÉXICO",,INFO@MEXICO-DF.UNED.ES,WWW.UNED.ORG.MX,Fijo,-99.15818391,19.42922206,,,,0841,009,611312,,61,611,6113,61131,,COLONIA,2014-12,090150001,uned universidad nacional de educacion a distancia,,escuelas de educacion superior del sector publico,11 a 30 personas,juarez,"cuauhtemoc , cuauhtemoc, ciudad de mexico",superior_universitaria,True,False,False,11 a 30 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611311000072001009212S6,6319288,UNID CAMPUS TAXQUEÑA,UNIVERSIDAD DEL TERCER MILENIO,Escuelas de educación superior del sector privado,11 a 30 personas,CALLE,CERRO DE JESÚS,67,,CAMPESTRE CHURUBUSCO,4220,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,TAXQUENA@UNID.MX,WWW.UNID.EDU.MX,Fijo,-99.13980867,19.34539966,,,,0164,045,611311,,61,611,6113,61131,,COLONIA,2010-07,090030001,unid campus taxquena,universidad del tercer milenio,escuelas de educacion superior del sector privado,11 a 30 personas,campestre churubusco,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,11 a 30 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312000524001000000U4,1059439,UNIDAD ADMINISTRADORA DE LA TORRE DE INGENIERAA,UNAM,Escuelas de educación superior del sector público,101 a 250 personas,CIRCUITO,ESCOLAR,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",5556233503,AGOMEZL@TI.UNAM.MX,WWW.TORREINGENIERIA.UNAM.MX,Fijo,-99.18311645,19.32866255,,,,0770,001,611312,,61,611,6113,61131,,CIUDAD,2010-07,090030001,unidad administradora de la torre de ingenieraa,unam,escuelas de educacion superior del sector publico,101 a 250 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,101 a 250 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09002611312000047000000000U8,6487376,UNIDAD AZCAPOTZALCO,UNIVERSIDAD AUTONOMA METROPOLITANA,Escuelas de educación superior del sector público,251 y más personas,AVENIDA,SAN PABLO XALPA,180,,NUEVA EL ROSARIO,02110,"AZCAPOTZALCO                                                                                                  , Azcapotzalco, CIUDAD DE MÉXICO",5553189001,CHII@CORREO.UAM.MX,WWW.AZC.UAM.MX,Fijo,-99.18361953,19.50273319,,,,0114,004,611312,,61,611,6113,61131,,COLONIA,2016-01,090020001,unidad azcapotzalco,universidad autonoma metropolitana,escuelas de educacion superior del sector publico,251 y mas personas,nueva el rosario,"azcapotzalco , azcapotzalco, ciudad de mexico",superior_universitaria,True,False,False,251 y más personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312000123001000000U5,1061136,UNIDAD COORDINADORA DE SERVICIOS ACADEMICOS,UNAM,Escuelas de educación superior del sector público,251 y más personas,CIRCUITO,ESCOLAR,,7,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,,,Fijo,-99.18942635,19.33269894,,,,0770,007,611312,,61,611,6113,61131,,COLONIA,2014-12,090030001,unidad coordinadora de servicios academicos,unam,escuelas de educacion superior del sector publico,251 y mas personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,251 y más personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312001073002000000U1,1059438,UNIDAD COORDINADORA DE SERVICIOS DE APOYO ADMINISTRATIVO A JUNTA DE GOBIERNO Y CONSEJOS ACADEMICOS DE AREA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,11 a 30 personas,CIRCUITO,EXTERIOR,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",5556221414,,WWW.UCA.UNAM.MX,Fijo,-99.18899136,19.32915744,,,,0770,001,611312,,61,611,6113,61131,,CIUDAD,2010-07,090030001,unidad coordinadora de servicios de apoyo administrativo a junta de gobierno y consejos academicos de area,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,11 a 30 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,11 a 30 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312000273001000000U8,1061143,UNIDAD COORDINADORA DE VINCULACION CON EGRESADOS,UNAM,Escuelas de educación superior del sector público,101 a 250 personas,CIRCUITO,ESCOLAR,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",5556226057,EXALUMNO@UNAM.MX,,Fijo,-99.18936111,19.33215409,,,,0770,007,611312,,61,611,6113,61131,,COLONIA,2010-07,090030001,unidad coordinadora de vinculacion con egresados,unam,escuelas de educacion superior del sector publico,101 a 250 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,101 a 250 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003931610001923012000000U7,1061173,UNIDAD DE COORDINACION INSTITUCIONAL DE LA OFICINA DEL RECTOR,UNAM,Escuelas de educación superior del sector público,11 a 30 personas,CIRCUITO,ESCOLAR,,8,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",5555622062,BEJARANO@UNAM.MX,,Fijo,-99.18936111,19.33215409,,,,0770,007,611312,,61,611,6113,61131,,COLONIA,2014-12,090030001,unidad de coordinacion institucional de la oficina del rector,unam,escuelas de educacion superior del sector publico,11 a 30 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,11 a 30 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003931610000554011000000U1,1061163,UNIDAD DE COORDINACION TESORERIA,UNAM,Escuelas de educación superior del sector público,51 a 100 personas,CIRCUITO,ESCOLAR,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",5556226399,DAVID.TELLEZ@PATRONATO.UNAM.MX,,Fijo,-99.18936111,19.33215409,,,,0770,007,611312,,61,611,6113,61131,,COLONIA,2014-12,090030001,unidad de coordinacion tesoreria,unam,escuelas de educacion superior del sector publico,51 a 100 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,51 a 100 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312000621002000000U8,1061137,UNIDAD DE INTERCAMBIO ACADEMICO,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,0 a 5 personas,OTRO(ESPECIFIQUE),NINGUNO,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",5556229067,,,Fijo,-99.19372697,19.31926659,,,,0770,010,611312,,61,611,6113,61131,,CIUDAD,2014-12,090030001,unidad de intercambio academico,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,0 a 5 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,0 a 5 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611312000831002000000U3,1061151,UNIDAD DE SEMINARIOS IGNACIO CHAVEZ,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,0 a 5 personas,OTRO(ESPECIFIQUE),NINGUNO,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,SA_USEMINARIO@UNAM.MX,WWW.SA.UNAM.MX,Fijo,-99.19584024,19.31471725,,,,0770,010,611312,,61,611,6113,61131,,CIUDAD,2014-12,090030001,unidad de seminarios ignacio chavez,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,0 a 5 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,0 a 5 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09010611312000103000000000U2,11679598,UNIDAD DE TRANSPARENCIA DE LA UNAM,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación superior del sector público,11 a 30 personas,CALLE,ESCOLAR CU 2,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,01900,"ÁLVARO OBREGÓN                                                                                                , Álvaro Obregón, CIUDAD DE MÉXICO",,AGGRS@UNAM.MX,WWW.TRANSPARENCIA.UNAM.MX,Fijo,-99.19580805,19.33179593,,,,1275,002,611312,,61,611,6113,61131,,COLONIA,2024-11,090100001,unidad de transparencia de la unam,universidad nacional autonoma de mexico,escuelas de educacion superior del sector publico,11 a 30 personas,universidad nacional autonoma de mexico ciudad universitaria,"alvaro obregon , alvaro obregon, ciudad de mexico",superior_universitaria,True,False,False,11 a 30 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09005611312000195001000000U8,9228971,UNIDAD POLITECNICA PARA LA EDUCACION VIRTUAL POLIVIRTUAL,INSTITUTO POLITECNICO NACIONAL,Escuelas de educación superior del sector público,0 a 5 personas,AVENIDA,WILFRIDO MASSIEU,,,NUEVA INDUSTRIAL VALLEJO,07700,"GUSTAVO A. MADERO                                                                                             , Gustavo A. Madero, CIUDAD DE MÉXICO",,DIRECCIONDEV@IPN.MX,POLIVIRTUAL-DEV-LASEC.COM,Fijo,-99.143801,19.49788159,OTRO,INSTITUTO POLITECNICO NACIONAL,1,0718,003,611312,1,61,611,6113,61131,,COLONIA,2020-04,090050001,unidad politecnica para la educacion virtual polivirtual,instituto politecnico nacional,escuelas de educacion superior del sector publico,0 a 5 personas,nueva industrial vallejo,"gustavo a. madero , gustavo a. madero, ciudad de mexico",superior_universitaria,True,False,False,0 a 5 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09005611312000157001000000U8,9228967,UNIDAD PROFESIONAL INTERDISCIPLINARIA DE BIOTECNOLOGIA UPIBI,INSTITUTO POLITECNICO NACIONAL,Escuelas de educación superior del sector público,11 a 30 personas,AVENIDA,ACUEDUCTO DE GUADALUPE,,,LA LAGUNA TICOMÁN,07360,"GUSTAVO A. MADERO                                                                                             , Gustavo A. Madero, CIUDAD DE MÉXICO",,DIRECCIONUPIBI@IPN.MX,,Fijo,-99.12441574,19.51211345,,,,3356,001,611312,,61,611,6113,61131,,COLONIA,2020-04,090050001,unidad profesional interdisciplinaria de biotecnologia upibi,instituto politecnico nacional,escuelas de educacion superior del sector publico,11 a 30 personas,la laguna ticoman,"gustavo a. madero , gustavo a. madero, ciudad de mexico",superior_universitaria,True,False,False,11 a 30 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09005611312000645001000000U2,9229016,UNIDAD PROFESIONAL INTERDISCIPLINARIA DE ENERGIA Y MOVILIDAD UPIEM,INSTITUTO POLITECNICO NACIONAL,Escuelas de educación superior del sector público,101 a 250 personas,AVENIDA,LUIS ENRIQUE ERRO,,,NUEVA INDUSTRIAL VALLEJO,07700,"GUSTAVO A. MADERO                                                                                             , Gustavo A. Madero, CIUDAD DE MÉXICO",,DIRECCIONUPIEM@IPN.MX,,Fijo,-99.14012495,19.50035765,OTRO,INSTITUTO POLITECNICO NACIONAL,1,0718,003,611312,1,61,611,6113,61131,,COLONIA,2020-04,090050001,unidad profesional interdisciplinaria de energia y movilidad upiem,instituto politecnico nacional,escuelas de educacion superior del sector publico,101 a 250 personas,nueva industrial vallejo,"gustavo a. madero , gustavo a. madero, ciudad de mexico",superior_universitaria,True,False,False,101 a 250 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09006611312000057000000000U8,9229086,UNIDAD PROFESIONAL INTERDISCIPLINARIA DE INGENIERIA Y CIENCIAS SOCIALES Y ADMINISTRATIVAS UPIICSA,INSTITUTO POLITECNICO NACIONAL,Escuelas de educación superior del sector público,251 y más personas,EJE VIAL,4 SUR AVENIDA TE,950,,GRANJAS MÉXICO,08400,"IZTACALCO                                                                                                     , Iztacalco, CIUDAD DE MÉXICO",,DIRECCIONUPIICSA@IPN.MX,,Fijo,-99.09184041,19.39501882,,,,1107,003,611312,,61,611,6113,61131,,COLONIA,2020-04,090060001,unidad profesional interdisciplinaria de ingenieria y ciencias sociales y administrativas upiicsa,instituto politecnico nacional,escuelas de educacion superior del sector publico,251 y mas personas,granjas mexico,"iztacalco , iztacalco, ciudad de mexico",superior_universitaria,True,False,False,251 y más personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09005611312000287000000000U3,9228980,UNIDAD PROFESIONAL INTERDISCIPLINARIA EN INGENIERIA Y TECNOLOGIAS AVANZADAS UPIITA,INSTITUTO POLITECNICO NACIONAL,Escuelas de educación superior del sector público,251 y más personas,AVENIDA,INSTITUTO POLITECNICO NACIONAL,2580,,LA LAGUNA TICOMÁN,07360,"GUSTAVO A. MADERO                                                                                             , Gustavo A. Madero, CIUDAD DE MÉXICO",,DIR.UPIITA@IPN.MX,,Fijo,-99.1272521,19.50864272,,,,3356,001,611312,,61,611,6113,61131,,COLONIA,2020-04,090050001,unidad profesional interdisciplinaria en ingenieria y tecnologias avanzadas upiita,instituto politecnico nacional,escuelas de educacion superior del sector publico,251 y mas personas,la laguna ticoman,"gustavo a. madero , gustavo a. madero, ciudad de mexico",superior_universitaria,True,False,False,251 y más personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09005611312000515000000000U7,9229003,UNIDADES ADMINISTRATIVAS,INSTITUTO POLITECNICO NACIONAL,Escuelas de educación superior del sector público,51 a 100 personas,AVENIDA,MIGUEL BERNARD,,,NUEVA INDUSTRIAL VALLEJO,07738,"GUSTAVO A. MADERO                                                                                             , Gustavo A. Madero, CIUDAD DE MÉXICO",,MYLOPEZH@IPN.MX,WWW.IPN.MX,Fijo,-99.13752068,19.50720219,,,,0718,005,611312,,61,611,6113,61131,,OTRO,2020-04,090050001,unidades administrativas,instituto politecnico nacional,escuelas de educacion superior del sector publico,51 a 100 personas,nueva industrial vallejo,"gustavo a. madero , gustavo a. madero, ciudad de mexico",superior_universitaria,True,False,False,51 a 100 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09015611311001993001006725S6,9043321,UNIDEP CORPORATIVO,UNIVERSIDAD DEL DESARROLLO PROFESIONAL,Escuelas de educación superior del sector privado,51 a 100 personas,CALLE,LIVERPOOL,24,,JUÁREZ,6600,"CUAUHTÉMOC                                                                                                    , Cuauhtémoc, CIUDAD DE MÉXICO",,JOSUE.SALINASR@UNIDEP.EDU.MX,WWW.UNIDEP.MX,Fijo,-99.15656,19.42776037,,,,0841,012,611311,,61,611,6113,61131,,COLONIA,2019-11,090150001,unidep corporativo,universidad del desarrollo profesional,escuelas de educacion superior del sector privado,51 a 100 personas,juarez,"cuauhtemoc , cuauhtemoc, ciudad de mexico",superior_universitaria,True,False,False,51 a 100 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09010611311000507001006725M6,9419320,UNIDEP OFICINAS CENTRALES,UNIVERSIDAD DEL DESARROLLO PROFESIONAL,Escuelas de educación superior del sector privado,31 a 50 personas,CALLE,IGLESIA,2,,LA OTRA BANDA,01090,"ÁLVARO OBREGÓN                                                                                                , Álvaro Obregón, CIUDAD DE MÉXICO",,DELY.URBANO@OL.UNIDEP.EDU.MX,WWW.UNIDEP.MX,Fijo,-99.19956315,19.33457466,,,,1241,015,611311,19,61,611,6113,61131,2-E,COLONIA,2023-11,090100001,unidep oficinas centrales,universidad del desarrollo profesional,escuelas de educacion superior del sector privado,31 a 50 personas,la otra banda,"alvaro obregon , alvaro obregon, ciudad de mexico",superior_universitaria,True,False,False,31 a 50 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09014611311001153000000000U0,11590781,UNIPOL UNIVERSIDAD EN ESTUDIOS DE POSGRADO DE DERECHO,UNIPOL,Escuelas de educación superior del sector privado,11 a 30 personas,CALLE,GOYA,59,,INSURGENTES MIXCOAC,03920,"BENITO JUÁREZ                                                                                                 , Benito Juárez, CIUDAD DE MÉXICO",,,WWW.WEPED.EDU.MX,Fijo,-99.18492621,19.37346763,,,,0793,014,611311,,61,611,6113,61131,,COLONIA,2024-11,090140001,unipol universidad en estudios de posgrado de derecho,unipol,escuelas de educacion superior del sector privado,11 a 30 personas,insurgentes mixcoac,"benito juarez , benito juarez, ciudad de mexico",superior_universitaria,True,False,False,11 a 30 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09014611311000375003020483M0,6317833,UNIPRO,UNIVERSIDAD INTERNACIONAL DE PROFESIONES,Escuelas de educación superior del sector privado,31 a 50 personas,EJE VIAL,3 PONIENTE (AMORES),314,0,DEL VALLE NORTE,3100,"BENITO JUÁREZ                                                                                                 , Benito Juárez, CIUDAD DE MÉXICO",,EDGARESCALANTEC@UNIPRO.EDU.MX,WWW.UNIPRO.EDU.MX,Fijo,-99.1638645,19.39372017,,,,0242,002,611311,,61,611,6113,61131,,COLONIA,2010-07,090140001,unipro,universidad internacional de profesiones,escuelas de educacion superior del sector privado,31 a 50 personas,del valle norte,"benito juarez , benito juarez, ciudad de mexico",superior_universitaria,True,False,False,31 a 50 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09016611311000574000000000U3,9295319,UNITEC CAMPUS MARINA NACIONAL,UNITEC CAMPUS MARINA NACIONAL,Escuelas de educación superior del sector privado,11 a 30 personas,CALLE,LAGO ISEO,60,,ANAHUAC,11320,"MIGUEL HIDALGO                                                                                                , Miguel Hidalgo, CIUDAD DE MÉXICO",,,,Fijo,-99.18122633,19.44831438,,,,0181,012,611311,,61,611,6113,61131,,COLONIA,2020-11,090160001,unitec campus marina nacional,unitec campus marina nacional,escuelas de educacion superior del sector privado,11 a 30 personas,anahuac,"miguel hidalgo , miguel hidalgo, ciudad de mexico",superior_universitaria,True,False,False,11 a 30 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09015611311002322000000000U7,11453426,UNIVERSAE,NEW LEVEL EDUCATION MEXICO S.DE R.L. DE C.V,Escuelas de educación superior del sector privado,6 a 10 personas,CALLE,AVENIDA DE LA REPUBLICA,20,,TABACALERA,06030,"CUAUHTÉMOC                                                                                                    , Cuauhtémoc, CIUDAD DE MÉXICO",5638489910,,,Fijo,-99.15399818,19.43531864,,,,0729,004,611311,,61,611,6113,61131,,COLONIA,2024-11,090150001,universae,new level education mexico s.de r.l. de c.v,escuelas de educacion superior del sector privado,6 a 10 personas,tabacalera,"cuauhtemoc , cuauhtemoc, ciudad de mexico",superior_universitaria,True,False,False,6 a 10 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09015611311002233000000000U6,10885478,UNIVERSIDAD ALIAT,REDUNIVERCOM,Escuelas de educación superior del sector privado,11 a 30 personas,EJE VIAL,2 NORTE MANUEL GONZALEZ,95,,SAN SIMÓN TOLNAHUAC,06920,"CUAUHTÉMOC                                                                                                    , Cuauhtémoc, CIUDAD DE MÉXICO",,,,Fijo,-99.14210459,19.45581119,CENTRO Y PLAZA COMERCIAL,PUERTA TLATELOLCO,3 PISO,0080,026,611311,17,61,611,6113,61131,,COLONIA,2024-11,090150001,universidad aliat,redunivercom,escuelas de educacion superior del sector privado,11 a 30 personas,san simon tolnahuac,"cuauhtemoc , cuauhtemoc, ciudad de mexico",superior_universitaria,True,False,False,11 a 30 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09010611311000136001000000U4,6314449,UNIVERSIDAD ANAHUAC MEXICO CAMPUS SUR,UNIVERSIDAD ANAHUAC DEL SUR,Escuelas de educación superior del sector privado,101 a 250 personas,AVENIDA,AVENIDA DE LOS TANQUES,865,,TORRES DE POTRERO,1840,"ÁLVARO OBREGÓN                                                                                                , Álvaro Obregón, CIUDAD DE MÉXICO",,BENJAMIN.CRUZ@ANAHUAC.MX,WWW.ANAHUAC.MX/MEXICO/,Fijo,-99.24314225,19.33253097,,,,1699,017,611311,,61,611,6113,61131,,COLONIA,2010-07,090100001,universidad anahuac mexico campus sur,universidad anahuac del sur,escuelas de educacion superior del sector privado,101 a 250 personas,torres de potrero,"alvaro obregon , alvaro obregon, ciudad de mexico",superior_universitaria,True,False,False,101 a 250 personas
